timestamp,campaign_id,sample_location,d10_um,d50_um,d90_um,span,volume_mean_diameter_um,qc_status,analyzer_id
2026-01-16 16:42:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 16:42:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 16:48:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 16:48:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 16:48:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 16:54:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 16:54:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 16:54:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 17:00:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 17:00:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 17:00:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 17:06:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 17:06:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 17:06:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 17:12:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 17:12:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 17:12:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 17:18:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 17:18:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 17:18:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 17:24:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 17:24:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 17:24:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 17:30:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 17:30:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 17:30:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 17:36:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 17:36:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 17:36:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 17:42:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 17:42:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 17:42:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 17:48:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 17:48:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 17:48:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 17:54:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 17:54:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 17:54:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 18:00:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 18:00:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 18:00:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 18:06:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 18:06:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 18:06:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 18:12:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 18:12:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 18:12:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 18:18:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 18:18:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 18:18:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 18:24:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 18:24:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 18:24:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 18:30:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 18:30:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 18:30:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 18:36:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 18:36:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 18:36:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 18:42:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 18:42:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 18:42:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 18:48:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 18:48:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 18:48:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 18:54:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 18:54:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 18:54:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 19:00:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 19:00:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 19:00:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 19:06:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 19:06:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 19:06:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 19:12:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 19:12:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 19:12:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 19:18:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 19:18:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 19:18:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 19:24:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 19:24:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 19:24:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 19:30:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 19:30:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 19:30:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 19:36:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 19:36:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 19:36:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 19:42:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 19:42:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 19:42:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 19:48:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 19:48:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 19:48:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 19:54:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 19:54:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 19:54:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 20:00:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 20:00:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 20:00:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 20:06:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 20:06:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 20:06:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 20:12:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 20:12:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 20:12:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 20:18:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 20:18:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 20:18:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 20:24:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 20:24:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 20:24:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 20:30:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 20:30:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 20:30:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 20:36:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 20:36:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 20:36:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 20:42:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 20:42:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 20:42:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 20:48:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 20:48:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 20:48:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 20:54:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 20:54:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 20:54:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 21:00:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 21:00:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 21:00:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 21:06:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 21:06:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 21:06:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 21:12:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 21:12:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 21:12:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 21:18:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 21:18:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 21:18:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 21:24:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 21:24:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 21:24:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 21:30:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 21:30:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 21:30:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 21:36:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 21:36:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 21:36:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 21:42:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 21:42:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 21:42:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 21:48:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 21:48:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 21:48:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 21:54:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 21:54:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 21:54:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 22:00:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 22:00:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 22:00:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 22:06:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 22:06:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 22:06:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 22:12:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 22:12:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 22:12:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 22:18:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 22:18:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 22:18:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 22:24:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 22:24:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 22:24:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 22:30:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 22:30:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 22:30:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 22:36:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 22:36:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 22:36:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 22:42:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 22:42:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 22:42:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 22:48:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 22:48:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 22:48:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 22:54:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 22:54:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 22:54:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 23:00:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 23:00:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 23:00:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 23:06:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 23:06:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 23:06:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 23:12:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 23:12:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 23:12:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 23:18:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 23:18:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 23:18:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 23:24:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 23:24:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 23:24:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 23:30:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 23:30:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 23:30:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 23:36:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 23:36:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 23:36:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 23:42:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 23:42:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 23:42:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 23:48:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 23:48:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 23:48:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-16 23:54:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-16 23:54:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-16 23:54:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 00:00:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 00:00:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 00:00:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 00:06:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 00:06:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 00:06:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 00:12:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 00:12:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 00:12:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 00:18:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 00:18:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 00:18:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 00:24:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 00:24:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 00:24:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 00:30:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 00:30:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 00:30:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 00:36:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 00:36:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 00:36:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 00:42:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 00:42:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 00:42:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 00:48:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 00:48:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 00:48:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 00:54:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 00:54:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 00:54:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 01:00:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 01:00:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 01:00:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 01:06:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 01:06:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 01:06:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 01:12:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 01:12:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 01:12:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 01:18:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 01:18:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 01:18:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
2026-01-17 01:24:00,C-104,Monitoring Port,62.0,78.0,95.0,0.423,80.0,PASS,PSA-01
2026-01-17 01:24:00,C-104,Product 1,22.0,29.0,36.0,0.483,30.0,PASS,PSA-01
2026-01-17 01:24:00,C-104,Product 2,19.0,24.0,31.0,0.5,25.0,PASS,PSA-02
